0.253000	1.287883	0.287883
0.254000	1.289172	0.289172
0.255000	1.290462	0.290462
0.256000	1.291753	0.291753
0.257000	1.293045	0.293045
0.258000	1.294339	0.294339
0.259000	1.295634	0.295634
0.260000	1.296930	0.296930
0.261000	1.298228	0.298228
0.262000	1.299527	0.299527
0.263000	1.300827	0.300827
0.264000	1.302128	0.302128
0.265000	1.303431	0.303431
0.266000	1.304735	0.304735
0.267000	1.306040	0.306040
0.268000	1.307347	0.307347
0.269000	1.308655	0.308655
0.270000	1.309964	0.309964
0.271000	1.311275	0.311275
0.272000	1.312587	0.312587
0.273000	1.313900	0.313900
0.274000	1.315215	0.315215
0.275000	1.316531	0.316531
0.276000	1.317848	0.317848
0.277000	1.319166	0.319166
0.278000	1.320486	0.320486
0.279000	1.321807	0.321807
0.280000	1.323130	0.323130
0.281000	1.324454	0.324454
0.282000	1.325779	0.325779
0.283000	1.327105	0.327105
0.284000	1.328433	0.328433
0.285000	1.329762	0.329762
0.286000	1.331092	0.331092
0.287000	1.332424	0.332424
0.288000	1.333757	0.333757
0.289000	1.335092	0.335092
0.290000	1.336427	0.336427
0.291000	1.337765	0.337765
0.292000	1.339103	0.339103
0.293000	1.340443	0.340443
0.294000	1.341784	0.341784
0.295000	1.343126	0.343126
0.296000	1.344470	0.344470
0.297000	1.345815	0.345815
0.298000	1.347162	0.347162
0.299000	1.348510	0.348510
0.300000	1.349859	0.349859
0.301000	1.351209	0.351209
0.302000	1.352561	0.352561
0.303000	1.353914	0.353914
0.304000	1.355269	0.355269
0.305000	1.356625	0.356625
0.306000	1.357982	0.357982
0.307000	1.359341	0.359341
0.308000	1.360701	0.360701
0.309000	1.362062	0.362062
0.310000	1.363425	0.363425
0.311000	1.364789	0.364789
0.312000	1.366155	0.366155
0.313000	1.367522	0.367522
0.314000	1.368890	0.368890
0.315000	1.370259	0.370259
0.316000	1.371630	0.371630
0.317000	1.373003	0.373003
0.318000	1.374376	0.374376
0.319000	1.375751	0.375751
0.320000	1.377128	0.377128
0.321000	1.378506	0.378506
0.322000	1.379885	0.379885
0.323000	1.381265	0.381265
0.324000	1.382647	0.382647
0.325000	1.384031	0.384031
0.326000	1.385415	0.385415
0.327000	1.386801	0.386801
0.328000	1.388189	0.388189
0.329000	1.389578	0.389578
0.330000	1.390968	0.390968
0.331000	1.392360	0.392360
0.332000	1.393753	0.393753
0.333000	1.395147	0.395147
0.334000	1.396543	0.396543
0.335000	1.397940	0.397940
0.336000	1.399339	0.399339
0.337000	1.400739	0.400739
0.338000	1.402141	0.402140
0.339000	1.403543	0.403543
0.340000	1.404948	0.404948
0.341000	1.406353	0.406353
0.342000	1.407760	0.407760
0.343000	1.409169	0.409169
0.344000	1.410579	0.410579
0.345000	1.411990	0.411990
0.346000	1.413403	0.413403
0.347000	1.414817	0.414817
0.348000	1.416232	0.416232
0.349000	1.417649	0.417649
0.350000	1.419068	0.419068
0.351000	1.420487	0.420487
0.352000	1.421909	0.421909
0.353000	1.423331	0.423331
0.354000	1.424755	0.424755
0.355000	1.426181	0.426181
0.356000	1.427608	0.427608
0.357000	1.429036	0.429036
0.358000	1.430466	0.430466
0.359000	1.431897	0.431897
0.360000	1.433329	0.433329
0.361000	1.434763	0.434763
0.362000	1.436199	0.436199
0.363000	1.437636	0.437636
0.364000	1.439074	0.439074
0.365000	1.440514	0.440514
0.366000	1.441955	0.441955
0.367000	1.443398	0.443398
0.368000	1.444842	0.444842
0.369000	1.446288	0.446288
0.370000	1.447735	0.447735
0.371000	1.449183	0.449183
0.372000	1.450633	0.450633
0.373000	1.452084	0.452084
0.374000	1.453537	0.453537
0.375000	1.454991	0.454991
0.376000	1.456447	0.456447
0.377000	1.457904	0.457904
0.378000	1.459363	0.459363
0.379000	1.460823	0.460823
0.380000	1.462285	0.462285
0.381000	1.463748	0.463748
0.382000	1.465212	0.465212
0.383000	1.466678	0.466678
0.384000	1.468145	0.468145
0.385000	1.469614	0.469614
0.386000	1.471085	0.471085
0.387000	1.472556	0.472556
0.388000	1.474030	0.474030
0.389000	1.475505	0.475505
0.390000	1.476981	0.476981
0.391000	1.478459	0.478458
0.392000	1.479938	0.479938
0.393000	1.481418	0.481418
0.394000	1.482901	0.482901
0.395000	1.484384	0.484384
0.396000	1.485869	0.485869
0.397000	1.487356	0.487356
0.398000	1.488844	0.488844
0.399000	1.490334	0.490334
0.400000	1.491825	0.491825
0.401000	1.493317	0.493317
0.402000	1.494811	0.494811
0.403000	1.496307	0.496307
0.404000	1.497804	0.497804
0.405000	1.499303	0.499302
0.406000	1.500803	0.500803
0.407000	1.502304	0.502304
0.408000	1.503807	0.503807
0.409000	1.505312	0.505312
0.410000	1.506818	0.506818
0.411000	1.508325	0.508325
0.412000	1.509834	0.509834
0.413000	1.511345	0.511345
0.414000	1.512857	0.512857
0.415000	1.514371	0.514371
0.416000	1.515886	0.515886
0.417000	1.517403	0.517402
0.418000	1.518921	0.518921
0.419000	1.520440	0.520440
0.420000	1.521962	0.521962
0.421000	1.523484	0.523484
0.422000	1.525009	0.525009
0.423000	1.526534	0.526534
0.424000	1.528062	0.528062
0.425000	1.529590	0.529590
0.426000	1.531121	0.531121
0.427000	1.532653	0.532653
0.428000	1.534186	0.534186
0.429000	1.535721	0.535721
0.430000	1.537258	0.537258
0.431000	1.538796	0.538796
0.432000	1.540335	0.540335
0.433000	1.541876	0.541876
0.434000	1.543419	0.543419
0.435000	1.544963	0.544963
0.436000	1.546509	0.546509
0.437000	1.548056	0.548056
0.438000	1.549605	0.549605
0.439000	1.551155	0.551155
0.440000	1.552707	0.552707
0.441000	1.554261	0.554261
0.442000	1.555816	0.555816
0.443000	1.557372	0.557372
0.444000	1.558930	0.558930
0.445000	1.560490	0.560490
0.446000	1.562051	0.562051
0.447000	1.563614	0.563614
0.448000	1.565179	0.565179
0.449000	1.566745	0.566745
0.450000	1.568312	0.568312
0.451000	1.569881	0.569881
0.452000	1.571452	0.571452
0.453000	1.573024	0.573024
0.454000	1.574598	0.574598
0.455000	1.576173	0.576173
0.456000	1.577750	0.577750
0.457000	1.579329	0.579329
0.458000	1.580909	0.580909
0.459000	1.582491	0.582491
0.460000	1.584074	0.584074
0.461000	1.585659	0.585659
0.462000	1.587245	0.587245
0.463000	1.588833	0.588833
0.464000	1.590423	0.590423
0.465000	1.592014	0.592014
0.466000	1.593607	0.593607
0.467000	1.595201	0.595201
0.468000	1.596797	0.596797
0.469000	1.598395	0.598395
0.470000	1.599994	0.599994
0.471000	1.601595	0.601595
0.472000	1.603197	0.603197
0.473000	1.604801	0.604801
0.474000	1.606407	0.606407
0.475000	1.608014	0.608014
0.476000	1.609623	0.609623
0.477000	1.611233	0.611233
0.478000	1.612845	0.612845
0.479000	1.614459	0.614459
0.480000	1.616074	0.616074
0.481000	1.617691	0.617691
0.482000	1.619310	0.619310
0.483000	1.620930	0.620930
0.484000	1.622552	0.622552
0.485000	1.624175	0.624175
0.486000	1.625800	0.625800
0.487000	1.627427	0.627427
0.488000	1.629055	0.629055
0.489000	1.630685	0.630685
0.490000	1.632316	0.632316
0.491000	1.633949	0.633949
0.492000	1.635584	0.635584
0.493000	1.637221	0.637220
0.494000	1.638859	0.638859
0.495000	1.640498	0.640498
0.496000	1.642140	0.642140
0.497000	1.643783	0.643782
0.498000	1.645427	0.645427
0.499000	1.647073	0.647073
0.500000	1.648721	0.648721
0.501000	1.650371	0.650371
0.502000	1.652022	0.652022
0.503000	1.653675	0.653675
0.504000	1.655329	0.655329
0.505000	1.656986	0.656985
0.506000	1.658643	0.658643
0.507000	1.660303	0.660303
0.508000	1.661964	0.661964
0.509000	1.663627	0.663627
0.510000	1.665291	0.665291
0.511000	1.666957	0.666957
0.512000	1.668625	0.668625
0.513000	1.670295	0.670295
0.514000	1.671966	0.671966
0.515000	1.673639	0.673638
0.516000	1.675313	0.675313
0.517000	1.676989	0.676989
0.518000	1.678667	0.678667
0.519000	1.680346	0.680346
0.520000	1.682028	0.682028
0.521000	1.683711	0.683710
0.522000	1.685395	0.685395
0.523000	1.687081	0.687081
0.524000	1.688769	0.688769
0.525000	1.690459	0.690459
0.526000	1.692150	0.692150
0.527000	1.693843	0.693843
0.528000	1.695538	0.695538
0.529000	1.697234	0.697234
0.530000	1.698932	0.698932
0.531000	1.700632	0.700632
0.532000	1.702334	0.702334
0.533000	1.704037	0.704037
0.534000	1.705742	0.705742
0.535000	1.707448	0.707448
0.536000	1.709157	0.709157
0.537000	1.710867	0.710867
0.538000	1.712578	0.712578
0.539000	1.714292	0.714292
0.540000	1.716007	0.716007
0.541000	1.717724	0.717724
0.542000	1.719442	0.719442
0.543000	1.721163	0.721163
0.544000	1.722885	0.722885
0.545000	1.724608	0.724608
0.546000	1.726334	0.726334
0.547000	1.728061	0.728061
0.548000	1.729790	0.729790
0.549000	1.731521	0.731521
0.550000	1.733253	0.733253
0.551000	1.734987	0.734987
0.552000	1.736723	0.736723
0.553000	1.738461	0.738461
0.554000	1.740200	0.740200
0.555000	1.741941	0.741941
0.556000	1.743684	0.743684
0.557000	1.745428	0.745428
0.558000	1.747175	0.747175
0.559000	1.748923	0.748923
0.560000	1.750673	0.750672
0.561000	1.752424	0.752424
0.562000	1.754177	0.754177
0.563000	1.755932	0.755932
0.564000	1.757689	0.757689
0.565000	1.759448	0.759448
0.566000	1.761208	0.761208
0.567000	1.762970	0.762970
0.568000	1.764734	0.764734
0.569000	1.766500	0.766500
0.570000	1.768267	0.768267
0.571000	1.770036	0.770036
0.572000	1.771807	0.771807
0.573000	1.773580	0.773580
0.574000	1.775354	0.775354
0.575000	1.777131	0.777130
0.576000	1.778909	0.778909
0.577000	1.780688	0.780688
0.578000	1.782470	0.782470
0.579000	1.784253	0.784253
0.580000	1.786038	0.786038
0.581000	1.787825	0.787825
0.582000	1.789614	0.789614
0.583000	1.791405	0.791405
0.584000	1.793197	0.793197
0.585000	1.794991	0.794991
0.586000	1.796787	0.796787
0.587000	1.798585	0.798585
